smiles,density,hof,density_score,hof_score,density_ood,density_train,density_iid,hof_ood,hof_train,hof_iid
CC(C)(C)N1C(=O)NC(=O)C(=Cc2cc(ccc2N2CCOCC2)N(=O)=O)C1=O,1.4247757397586,-163.59486380383,7.7307031999267455,1.0029574187438772,0,1,0,0,0,1
CC1(C)C2=CC=C(N2)C(C)(C2=CC=C(N2)C(C)(C)C2=CC=C(N2)C(C)(C2=CC=C1N2)c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O,1.3525876559116,23.504091461311,8.065463903279033,1.0043820759508926,0,1,0,0,1,0
CC(C)N(C(C)C)C(=O)OC1OC1C(C)C(OC(=O)Nc1cccc(c1)N(=O)=O)C1COC(C)(C)O1,1.3508810118201,-362.27784144895,8.041973494863516,1.000247686262429,0,1,0,1,0,0
CC(C)(C)OC(=O)N1OC(=O)CC1C1COC(C)(C)O1,1.341466445423,-261.48197150304,7.888316737058872,1.0007671528892086,0,1,0,1,0,0
COC1(C)OCC(OC1(C)OC)C1CC(=O)ON1C(=O)OC(C)(C)C,1.3551663265024,-339.48677577203,8.09832183056274,1.0002693806799632,0,1,0,1,0,0
CCOC(=O)C1ON(C2CCCCC2)C2C1COc1ncccc21,1.3291140090628,-134.94944990137,7.6295757528223955,1.0032094243498781,0,1,0,0,1,0
CC(C)(C)C(=O)C(=NO)C#N,1.243096590498,-18.879989219731,4.920831789657116,1.0047633197535335,0,1,0,0,1,0
Cc1ccc(O)c(C=NNc2ccc(cc2N(=O)=O)N(=O)=O)c1,1.4794565182022,-14.982697926357,6.177266174168422,1.0046035288996693,0,1,0,0,1,0
COc1ccc(c2N(CC=Cc12)C(C)=O)N(=O)=O,1.4284498854358,-59.264268756631,7.650022234402549,1.0037309497382976,0,1,0,0,1,0
COc1cc2C=CCN(C(C)=O)c2c(c1)N(=O)=O,1.4247912446522,-58.729776478031,7.730373033156198,1.005384693076682,0,1,0,0,1,0
CCOC(=O)NN(C(=O)OCC)C(=CN1CCCCC1)C1=C(C(=NO1)C)N(=O)=O,1.3979117615243,-187.8789453478,8.15277511374882,1.0012665198566653,0,1,0,0,1,0
CC(C)(C)OC(=O)NCC1ON(C(CO)C=C1)C(=O)OC(C)(C)C,1.282849441225,-281.08085250221,6.260137604468458,1.0006490420314225,0,1,0,1,0,0
O=N(=O)c1ccc(cc1)C1=CC=C(O1)C=NN(c1ccccc1)c1ccccc1,1.3660086339135,53.790971199427,8.200686850385727,1.0019246153462376,0,1,0,0,1,0
CC12CCC(OC(=O)c3ccc(cc3)N(=O)=O)C1(O)C1(C)OC(=O)CC1O2,1.4861380322287,-274.54056592317,5.959545379579331,1.000465953234547,0,1,0,1,0,0
CC(=O)OC(C(=O)OC1C(OC(=O)C(OC(C)=O)c2ccccc2)C2(CC2C1N=[N+]=[N-])C=NNc1ccc(cc1N(=O)=O)N(=O)=O)c1ccccc1,1.4705404548512,-258.06774716461,6.464548919496567,1.0009015786103854,0,1,0,1,0,0
COc1ccc(cc1)C(=CC=Cc1ccc(cc1)N(=O)=O)C#N,1.3361673282603,20.962279867579,7.784814256104717,1.0027612156512828,0,1,0,0,1,0
O=N(=O)c1cc2N=C3C=CC=CN3c2cc1N(=O)=O,1.5766560246258,42.7948750297,3.3773802841810827,1.002880049194074,1,0,0,0,1,0
O=N(=O)c1ccc(cc1)c1c(cc(cc1c1ccccc1)c1ccccc1)c1ccccc1,1.320038483127,53.70094586811,7.403361615020903,1.0018869136446154,0,1,0,0,1,0
O=N(=O)c1ccc(N2N=C(C=C2c2ccccc2)c2ccccc2)c(c1)N(=O)=O,1.4382573890912,67.745898511211,7.412358363800521,1.0013909062094046,0,1,0,0,1,0
O=N(=O)OC1C2CC3C1C3C2ON(=O)=O,1.6030873782075,-40.612240181005,2.856527331072083,1.0036412690177356,1,0,0,0,1,0
CC(C)CN(N=O)C(CN(N=O)C(CN(C)N=O)Cc1ccccc1)Cc1ccccc1,1.2658965948876,29.912691463182,5.684526703146186,1.003404272993018,0,0,1,0,1,0
NC(=O)C(=O)NO,1.5104227223491,-100.37067985874,5.1746736958474635,1.0027803814853495,0,1,0,0,1,0
ON1CCCCCCN(O)CCCCCC1,1.1388008883641,-68.715035289358,2.3924327903232374,1.0024745329161038,1,0,0,0,1,0
NCCN=Cc1cc(ccc1N1CCN(CC1)c1ccc(cc1C=NCCN)N(=O)=O)N(=O)=O,1.3532714640118,26.26369877925,8.074487850862583,1.0034272244728084,0,1,0,0,1,0
COC(C1C(C(=O)OC)C(ON1C)=CC(=O)OC)c1ccccc1,1.3443326847933,-195.85272826745,7.939307932007088,1.0011017275844944,0,1,0,0,1,0
COC(=O)C=C1ON2C(CCC2(C)c2ccccc2)C1C(=O)OC,1.3450326119607,-166.43136026795,7.951210229919828,1.0020947294366547,0,1,0,0,1,0
CCCCN1c2ccccc2c2cc(ccc12)N(=O)=O,1.3059138180339,-10.788101950309,7.002040270695081,1.0061821493379248,0,1,0,0,1,0
CN1CC2(C(CC(C)=O)C(C1)(c1ccccc1C2=O)N(=O)=O)N(=O)=O,1.4778708688993,-87.725677530772,6.228714155711021,1.0036810758019952,0,1,0,0,0,1
CC(C)(C)c1ccc(CON=NOCc2ccc(cc2)C(C)(C)C)cc1,1.1799286127564,-30.98260416139,3.1643504645144556,1.0048596489104922,1,0,0,0,1,0
CC1(C)CC(=O)C(CC2C(=O)C3(CCC4=C(O3)C(=C)C(C)(C)N([O])C4(C)C)C(C)(C)N([O])C2(C)C)C(C)(C)N1[O],1.2867185857435,-171.33829890551,6.3894537756802725,1.0025311492707965,0,1,0,0,1,0
CN1C(C)(C)N=C2C(=NOC2(O)c2ccccc2)C1(C)C,1.2843119476773,-7.0270934864398,6.30916992484754,1.0038501928833723,0,1,0,0,1,0
O=C1CCCC2=CCON1C2,1.3178940875898,-21.350504956737,7.345993825310109,1.0021844243621316,0,1,0,0,1,0
O=C1CCCCC2=CCON1C2,1.2958848870407,-33.698505732781,6.689252588985954,1.003996645163026,0,1,0,0,1,0
CC1C2CC3COC(=O)C1N3O2,1.4008240892303,-83.672582174854,8.122758620303966,1.005340808623376,0,1,0,0,1,0
CCOC1OC=C2CC(C(C3COCC1C23)c1ccccc1)N(=O)=O,1.3531635112617,-131.71213610766,8.073078079988521,1.0026046653810694,0,1,0,0,1,0
COc1cccc2C3ON=C(C(Cc12)O3)N(=O)=O,1.5224100173589,-45.817479042719,4.80319726015687,1.0037843076544732,0,1,0,0,1,0
CCCCOc1c(OC)cc(c2C3ON=C(C(Cc12)O3)N(=O)=O)N(=O)=O,1.5040786682077,-112.8516789688,5.376749082604666,1.0033110000125718,0,1,0,0,1,0
O=N(=O)C1=NN(N=C1)c1ccccc1C#N,1.4982485126187,106.04424904121,5.564864114356441,1.0004163908713708,0,1,0,1,0,0
COc1cc(CC(O)C(C)=O)c(cc1OC)N(=O)=O,1.4042115706061,-165.23984484836,8.08273878293922,1.002358150614252,0,1,0,0,1,0
CCC(OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)C(C(COC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)c1ccccc1,1.5749966519293,-329.04959012135,3.41388243989895,1.0002690187039995,1,0,0,1,0,0
CC(C)(C)N([O])c1ccc(cc1)N(c1ccc(cc1)N([O])C(C)(C)C)c1ccc(cc1)N([O])C(C)(C)C,1.2454244383836,-8.5421653583388,4.996953879829164,1.00386757790429,0,1,0,0,1,0
O=N(=O)c1cc(c(c2cc(c(cc2N(=O)=O)N(=O)=O)c2c(cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)c(c1)N(=O)=O)N(=O)=O,1.79773953384,-2.1174226443888,1.2911837588302026,1.0064464271040814,1,0,0,0,1,0
COC(=O)C1=Cc2cc(ccc2OC1=O)N(=O)=O,1.56019069199,-148.79173340884,3.7600194584837845,1.0027417743487856,0,1,0,0,1,0
COC(=O)C(C)(C)NC(=O)C1=Cc2cc(NC(=O)C3=Cc4cc(ccc4OC3=O)N(=O)=O)ccc2OC1=O,1.5246318655639,-335.73627351499,4.736134360304727,1.0006593338583767,0,1,0,1,0,0
COc1ccc(cc1)C1=Nc2ccccc2NC(C1)c1ccc(cc1)N(=O)=O,1.3631767456237,15.336889101279,8.179632220063612,1.005596987889524,0,1,0,0,0,1
O=N(=O)c1ccc(NC2CCCCC2Nc2ccc(cc2)N(=O)=O)cc1,1.3793501258001,-24.617965156589,8.244415490281241,1.0047432802255027,0,1,0,0,1,0
O=N(=O)c1ccc2c3ccccc3C3(C=CC=C3)c2c1,1.3732796043257,59.817216933775,8.235936553646292,1.003069596635445,0,1,0,0,1,0
CC1(CC2(C)C(=O)c3ccccc3C(=O)C2(O)OO1)c1ccc(cc1)N(=O)=O,1.4824655894829,-132.04039795503,6.079356879619369,1.0030615975915755,0,1,0,0,1,0
CC1(CC(=O)c2ccccc2N(=O)=O)C(=O)C(=O)c2ccccc2C1=O,1.470605201548,-123.88754766448,6.462484179206994,1.0024803560058924,0,1,0,0,1,0
CC1ON(C)C(c2ccccc2)C2=CC3=C(CCCC3)N12,1.2424136344342,11.682006625608,4.898607677225162,1.0034331575098763,0,1,0,0,1,0
COCOC12CCC(C)(CC1)C1=C2C(=NO1)C(O)=O,1.394693725357,-161.54739866938,8.181124994344136,1.0019297472989215,0,1,0,0,1,0
CCOC(=O)C1=[N+]([O-])OC(C=CC(=O)OC)C1c1ccccc1,1.3769055859557,-163.35232246093,8.243301737986542,1.0017818445917228,0,1,0,0,1,0
CCOC(=O)C(C)N1CNC(=NN(=O)=O)N(C1)CC1=CC=CO1,1.4066287217129,-95.203531108482,8.050896197313348,1.003331429505272,0,1,0,0,1,0
CCOC(=O)C1=NOC(=C1C1(C)OCC(C)(C)CO1)CC(=O)C1=NOC(=C1C1(C)OCC(C)(C)CO1)C,1.355466304191,-334.64183038331,8.101936096936992,1.000433223306607,0,1,0,1,0,0
COC1OC(COCc2ccccc2)C(OCc2ccccc2)C(OCc2ccccc2)C1CN(=O)=O,1.3149390448507,-201.93480693011,7.264706130882655,1.0012219228016386,0,1,0,0,1,0
O=C(NCCON(=O)=O)c1ccccn1,1.4445064472762,-61.735270159953,7.245990610760152,1.0040116670344752,0,1,0,0,1,0
O=C1N(CC2=CC(=NO2)C(=O)c2ccccc2)C(=O)c2ccccc12,1.4347448127832,-73.412296097385,7.500989451732952,1.0048370481100704,0,1,0,0,1,0
CC1=NNC(=C1N(=O)=O)CC1N(CCc2ccccc12)c1ccccc1,1.3458320497326,43.310338808705,7.964536939665548,1.0036614932774355,0,1,0,0,1,0
Cc1ccccc1N(O)C(C)(C)C(=O)C=CNc1ccccc1,1.2565075495698,-20.380049365269,5.366053775374714,1.0049120528586255,0,1,0,0,1,0
CC1(C)CC(Nc2ccccc2)ON(C1=O)c1ccccc1,1.2834693705318,-29.318969813059,6.280942334245524,1.0049723443882184,0,0,1,0,1,0
COC(=O)C1=CC(C(C(=CN1c1ccc(cc1)N(=O)=O)C)c1ccccc1)c1ccccc1,1.3452409015782,-28.291567551165,7.954710026011206,1.00436158445292,0,1,0,0,1,0
CCN(CC)c1ccc2c(Oc3cc(ccc3C32N(N=CC=Cc2ccc(cc2)N(=O)=O)C(=O)c2ccccc32)N(CC)CC)c1,1.3274735942903,-32.163391660551,7.590790582245515,1.0047648755737508,0,1,0,0,1,0
CC1(C)CC2C1CCC1(CCC2(C)C1)COC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.3562771650814,-145.54261319393,8.111486899380944,1.0029131436558776,0,1,0,0,1,0
COc1ccc2OCC3CON(C)C3(C)c2c1,1.3182472282818,-59.880334961894,7.355537134501659,1.0052499509756057,0,1,0,0,1,0
Cc1cc(C)c(NC=C(C=Nc2c(C)cc(C)cc2C)N(=O)=O)c(C)c1,1.2466496548955,-20.167748742774,5.0372399458480785,1.003427382830279,0,1,0,0,1,0
CN(C)c1ccc(cc1)C=C1C(=O)ON=C1c1ccccc1,1.3137281163351,9.2375663702305,7.230681771504215,1.0027049760835414,0,1,0,0,1,0
CN(C)c1ccc(C=Cc2ccc(cc2)C=C2C(=O)ON=C2c2ccccc2)cc1,1.2937719579838,24.771624016051,6.621132322307415,1.0043367293079395,0,1,0,0,1,0
O=C1ON=C(c2ccccc2)C1=Cc1ccc(C=Cc2ccc(cc2)N2c3ccccc3c3ccccc23)cc1,1.3375492592086,53.827699364625,7.812931244907311,1.0019802585641995,0,1,0,0,1,0
CC1=CC(=O)c2cc3OC(=C(c3cc2O1)N(=O)=O)C,1.5039212500731,-97.971165050927,5.381801496126474,1.0032357694889946,0,1,0,0,1,0
NC(=O)c1c(cccc1N(=O)=O)C(O)=O,1.5626341425743,-122.66570042369,3.700360560541561,1.0029036060733756,0,1,0,0,1,0
CCOC(=O)C1(CCCC1C=CC(C)ON1C(C)(C)CCCC1(C)C)C(=O)OCC,1.2039216977717,-268.11295453665,3.7517796864824975,1.0009351121832193,0,1,0,1,0,0
CCOC(=O)CC1C(C=CC(=O)OC)C(C(C1C1(C(=O)N(C(=O)OC(C)(C)C)c2ccccc12)c1ccccc1)N(=O)=O)c1ccccc1,1.3587301209553,-355.03902535052,8.138420389728207,1.000487728680406,0,1,0,1,0,0
CC(ON1C(C)(C)CCCC1(C)C)C=CC1CCC(O)C1C(=O)OC(C)(C)C,1.1750770301611,-228.59187366951,3.058235458460772,1.0009692459097266,1,0,0,1,0,0
O=N(=O)c1ccc(NN=Cc2c3ccccc3cc3ccccc23)c(c1)N(=O)=O,1.4566385619951,64.459910752218,6.8963310433677885,1.0018411233026372,0,1,0,0,1,0
CC1CCC(C(C)C)C(C1)(N=Nc1ccc(cc1N(=O)=O)N(=O)=O)N(=O)=O,1.4189817879786,-22.075798764991,7.847672185092569,1.0035500991705395,0,1,0,0,1,0
CC(C)OC(=O)C1=CC(=NO1)c1ccccc1,1.3131042409409,-79.242552049082,7.212996104588444,1.0037451953535619,0,1,0,0,1,0
COC(=O)C12COc3ccccc3C1=NOC2c1ccccc1OC,1.4113001996167,-111.92368750954,7.981823249259364,1.0015134121553095,0,1,0,0,1,0
COC(=O)C1=C(N)Oc2ccc3ccccc3c2C1c1cccc(c1)N(=O)=O,1.4447899835659,-91.694155590099,7.238197561110211,1.0036348753072677,0,1,0,0,1,0
O=C(NNc1ccccc1)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.4956645743148,-6.8232653804547,5.648774385238372,1.0045811850144162,0,1,0,0,1,0
CC1=C(C(=O)ONC(=O)c2ccccc2)C(=C(N1)c1ccccc1)c1ccccc1,1.3385100155998,-43.631448456974,7.832016680540037,1.0048665404851036,0,1,0,0,1,0
CC1(C)CC(CC(C)(C)N1[O])N=Cc1cccnc1,1.2082053297386,3.7323587965058,3.867568191719014,1.004383502414269,0,1,0,0,1,0
COc1ccc(cc1)C(=O)CC(O)c1ccccc1N(=O)=O,1.3975915464089,-109.32318533441,8.15582415415771,1.0035854656902352,0,1,0,0,1,0
CCC1ON=C(N1C(C)=O)c1ccc(C)cc1,1.2690879039295,-44.276233577665,5.793290873395568,1.0043329132475565,0,1,0,0,1,0
COC(=O)C1=C(C(=O)OC)C(=NN1c1ccc(cc1)N(=O)=O)C1OCC2OC(C)(C)OC12,1.4763658783133,-264.45600982636,6.2774268627464975,1.0005555630646041,0,1,0,1,0,0
Cc1cccc(C)c1N1C=CN(C1=NN=O)c1c(C)cccc1C,1.2771943328525,64.014368899271,6.069183726370818,1.0022896720643388,0,1,0,0,1,0
CN1C=CN(C)C1=NN=O,1.3264052403129,48.969509048631,7.565013661049948,1.0020590905982305,0,1,0,0,1,0
CC(C)N1C=CN(C(C)C)C1=NN=O,1.2183270318467,14.50670963216,4.15377681734479,1.0032372632175404,0,1,0,0,1,0
CCN1C=CN(C)C1=NN=O,1.2876147289355,39.595134024283,6.419206701702781,1.0037192952090364,0,1,0,0,1,0
Cc1cc(C)c(N2CCN(C2=NN=O)c2c(C)cc(C)cc2C)c(C)c1,1.2399833292083,24.034052759117,4.819945452699401,1.0041047114243964,0,1,0,0,1,0
COc1ccccc1N=Cc1ccc(cc1)N(=O)=O,1.3653490397334,-0.15555550276158,8.196146936031461,1.004116803658201,0,1,0,0,1,0
Nc1nc(OCc2ccccc2)c(N=O)c(OCc2ccccc2)n1,1.3713327871177,-10.869022846185,8.22917026696611,1.0062277765469083,0,1,0,0,1,0
CC1CCN(Cc2ccc(cc2)N(=O)=O)C2OC3=C(C(C12)c1ccc(cc1)N(=O)=O)C(=O)CC(C)(C)C3,1.3677185494193,-128.83328700947,8.211421373249284,1.0032066516467735,0,1,0,0,1,0
COC1CC2=NOC(=C(C)C)C32C(=O)C1CCC3(C)C,1.2830738820017,-85.705822704031,6.267673234440605,1.0037011815112282,0,1,0,0,1,0
O=N(=O)c1ccc(cc1)c1ccccc1c1ccccc1c1ccccc1c1ccccc1c1ccc(cc1)N(=O)=O,1.3765508264305,63.398959868387,8.242882302898133,1.0016337587133246,0,1,0,0,1,0
Cc1ccccc1C1CC(N(O1)c1ccccc1)c1ccccc1C,1.2390199230786,27.066021540575,4.78895191977087,1.004465602122413,0,1,0,0,1,0
O=C1CCC23CC(CC2c2cc4OCOc4cc2CCN13)OC(=O)c1ccc(cc1)N(=O)=O,1.4643681781182,-196.67259869945,6.659386402603389,1.0015728215401538,0,1,0,0,1,0
Cc1ccccc1C1CCN(O1)c1ccccc1,1.2325136243736,21.423499025676,4.5826776145040595,1.0036690467204747,0,1,0,0,1,0
COC(=O)CC1C(=O)N(c2ccc(cc2)N(=O)=O)C1(C(=O)NCc1ccccc1)c1ccccn1,1.422875589326,-139.55139538144,7.770485394040211,1.002436452062862,0,1,0,0,1,0
COC(=O)CN1C=C(N=C1C)N(=O)=O,1.4418537763334,-84.275828305782,7.317900846176941,1.0048413171255415,0,1,0,0,1,0
Cc1ccc(C(O)=O)c(c1)N(=O)=O,1.4534692198181,-92.163753730179,6.990618413982283,1.0021745677566176,0,1,0,0,1,0
CCC(C(C)C(CN(=O)=O)c1ccc(OC)cc1)=C1C(=O)N(C(=O)OC)c2ccccc12,1.3637215803364,-175.94606493496,8.183998966836654,1.002629508407579,0,0,1,0,1,0
CC1(C)c2ccccc2N(CCOC(=O)c2ccncc2)C21Oc1ccc(cc1C=C2)N(=O)=O,1.3920535716444,-81.406588947284,8.200545552758284,1.004171027675288,0,1,0,0,1,0
Nc1ccc(OCCCOc2ccc(cc2)N(=O)=O)cc1,1.3456053720434,-70.638389471252,7.960787321311593,1.0037752353662446,0,1,0,0,1,0
ON1C=CN=C1,1.3381570809605,28.142617796475,7.825050049146774,1.0038767797033614,0,1,0,0,0,1
COc1ccc(cc1)N1C(=C(C#N)c2ccccc12)Nc1ccc(cc1)N(=O)=O,1.3944422735508,40.549144214166,8.183124569345724,1.0035093064558502,0,1,0,0,1,0
CC(=NO)c1ccc(N)cc1,1.2455044339737,8.7190898662255,4.999579673681207,1.0027622181880467,0,1,0,0,1,0
O=C(OC1CCCCC1OC(=O)c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O,1.4621472363473,-208.13416713303,6.728373594177689,1.0020719184725275,0,1,0,0,1,0
CCC(=O)Nc1ccc(Oc2ccc(cc2)N(=O)=O)cc1,1.377105444642,-77.759785578096,8.243509254890462,1.0040101517331017,0,1,0,0,1,0
CC1CCC(C(C1)OC(=O)C([N-]c1ccc(cc1)[N+](O)=O)c1ccc(C)cc1)C(C)(C)c1ccccc1,1.2698292916149,-99.592770576659,5.818564641018907,1.0044281462701696,0,1,0,0,1,0
CC1(C)CC(C)(c2ccc(cc2)N(=O)=O)c2ccccc12,1.2743944096588,-12.777091455655,5.974064630479713,1.0058622257324605,0,1,0,0,1,0
CC(C)(N=Nc1ccc(cc1N(=O)=O)N(=O)=O)N(=O)=O,1.5474176256235,18.530577310735,4.087991374134601,1.0049130582860726,0,1,0,0,1,0
COC(=O)c1ccc(C(=O)OC)c(c1)N(=O)=O,1.492279791323,-170.70714087516,5.759028466197613,1.002200861727455,0,1,0,0,1,0
CON1C(=O)c2ccccc2c2ccc3ccccc3c12,1.3766874047624,2.540579811132,8.243051516854086,1.0037548561686709,0,1,0,0,1,0
Cc1c(O)c(O)c(C=O)c2CCC(c3ccc(cc3)N(=O)=O)c12,1.4271373137094,-121.46964642897,7.679401479181282,1.0044379438316065,0,1,0,0,1,0
Cc1ccc(cc1)C=NC1CC(C)(C)N([O])C(C)(C)C1,1.1720643601857,-22.002257666987,2.994455126390208,1.0033858100216342,1,0,0,0,1,0
CC1(C)CC(CC(C)(C)N1[O])N=Cc1ccc2ccccc2c1,1.2120911707725,-3.4653426838448,3.9753824852813735,1.0042276269411485,0,1,0,0,1,0
CN1N(C(=O)C(=C1C)N=Cc1cccc(OCc2ccc(cc2)N(=O)=O)c1)c1ccccc1,1.3669449752032,-15.126205417223,8.20675028683091,1.004951511502203,0,0,1,0,0,1
COc1cc(c(cc1NC(=O)OC(C)(C)C)C(C)OC(=O)c1ccc(cc1)N(=O)=O)c1c(CO)cc(OC)c(OC)c1OC,1.3866436622271,-409.954883258,8.229348357558305,1.00048342214986,0,1,0,1,0,0
O=N(=O)c1ccc(NN=C2CCCC2)c(c1)N(=O)=O,1.4524130690456,5.6963347446019,7.021613190083697,1.005155310240553,0,1,0,0,1,0
CCOC(=O)c1ccc(c2OC(=Cc12)c1ccccc1N(=O)=O)c1ccccc1,1.4013797012229,-93.014206417413,8.116568050461511,1.0037306270493964,0,0,1,0,1,0
CC1CC(C)OC(O1)(c1ccccc1)c1ccc(cc1)N(=O)=O,1.3361434965365,-85.122222637967,7.784322558707162,1.0029436256541404,0,1,0,0,1,0
O=C(Nc1cccc[n+]1[O-])C1CCC1c1ccccc1,1.3078918945034,-13.545131196362,7.061315761241125,1.0053305444821992,0,1,0,0,1,0
CC1CC2Oc3cccc(c3CC=CC2N1C(=O)OC(C)(C)C)N(=O)=O,1.3451723062953,-146.23270612986,7.9535595929240674,1.0031509185795329,0,1,0,0,1,0
COC(=O)N1C(C)CC2Oc3cccc(c3C(=C)CC12)N(=O)=O,1.4033469377807,-117.33540354637,8.093468840473179,1.0032540827974799,0,1,0,0,1,0
O1N=C(OC1=Nc1ccccc1)c1ccccc1,1.3619566260421,22.26276901241,8.169309932676358,1.0032095785288428,0,1,0,0,1,0
CC1(O)CCC(CC1C=O)(C(=C)c1ccccc1)N(=O)=O,1.3308581838432,-86.785745589451,7.669733715441285,1.0039875524855568,0,1,0,0,1,0
CC(=O)C1CC(CCC1(C)O)(C(=C)c1ccccc1)N(=O)=O,1.3116929853659,-103.45971062169,7.172607848309796,1.0041350006856202,0,1,0,0,0,1
COC(=O)C1=NOC(=C1C(=O)OC)C(=O)c1ccccc1O,1.5018834622348,-217.00343049688,5.4473498401599585,1.001137123774638,0,1,0,0,1,0
COC(=O)C1NC(C(C1c1ccccc1)N(=O)=O)c1ccccc1,1.3539325123375,-77.250385375596,8.08299885057671,1.0032349639466056,0,1,0,0,1,0
CON(OC(C)=O)C(N)=O,1.4085998363061,-115.02278547195,8.022946015970803,1.0028533675235713,0,1,0,0,1,0
CC(C)(C)OC(=O)NC1(CN(=O)=O)C(=O)N(Cc2ccccc2)c2ccccc12,1.357267702588,-153.21692545755,8.122718699587272,1.002809679662243,0,1,0,0,1,0
COC(=O)C1(C)CC2(C)N(O1)C(COC2=O)c1ccccc1,1.3761457949312,-163.74866118201,8.24232353880278,1.0030395708055515,0,1,0,0,1,0
Oc1cnccc1C1=NC(=NO1)c1ccccc1,1.419928989891,13.564526286159,7.829444189765899,1.0031365517852477,0,1,0,0,1,0
CCC1N(O)C(COC1=O)c1ccccc1,1.302271221791,-84.825207783928,6.890659687513263,1.0026189272973574,0,1,0,0,1,0
COc1ccccc1NC(=O)c1c(cc(cc1N(=O)=O)N(=O)=O)N=Nc1ccccc1OC,1.4765733572705,-47.113916247247,6.270718836414372,1.0053649292447548,0,1,0,0,1,0
CN(c1ccccc1)C(=O)c1c(cc(cc1N(=O)=O)N(=O)=O)N=Nc1ccccc1,1.455356484841,39.672204349687,6.934695896146528,1.0040837364042492,0,1,0,0,1,0
CC(C)N(=O)=O,1.226034701203,-46.867377983615,4.383021891790141,1.0044039816654105,0,1,0,0,1,0
CC(OC(=O)c1ccc(cc1)N(=O)=O)C(CC#N)c1ccccc1,1.3562560505606,-67.276908357689,8.11124226001249,1.0035731641914298,0,1,0,0,1,0
O=C1ON(C(=O)c2ccccc2)c2ccccc12,1.423048691275,-47.08080374442,7.766917623429772,1.0053382748309618,0,1,0,0,1,0
CN1c2ccccc2c2cc(C=CC3=NC4=NON=C4N=C3c3ccccc3)ccc12,1.3796220536695,142.87273089393,8.244347674762219,1.0005997464795486,0,1,0,1,0,0
CN(C)C=Nc1ccc(cc1NC(C)=C1CCOC1=O)N(=O)=O,1.3788635306979,-77.250871001824,8.24444107919406,1.0032351171313125,0,1,0,0,1,0
CCOC(=O)C12CCCCC1(O)N(C(=O)OC(C)(C)C)C(=O)N2OC(C)(C)C,1.3204411703766,-350.88226715015,7.413976574550071,1.0002477802604637,0,1,0,1,0,0
OC1c2cc(ccc2C(=O)C21CCCCC2)N(=O)=O,1.3938675147218,-96.962859746114,8.187576922441819,1.0028319916682278,0,0,1,0,1,0
COC(=O)C(CC1=NC=CN1c1ccc(OC)cc1)c1ccc(cc1)N(=O)=O,1.3856620799037,-95.91541495132,8.232973705008307,1.0050846276680527,0,1,0,0,1,0
ONC(=O)CCCCCCC(=O)NC12C3C4C5C3C1C5C24,1.3003903463349,-8.0616827857317,6.832102743205241,1.004403804844623,0,1,0,0,1,0
CC(=O)NC(Cc1ccccc1O)C(=O)NOCc1ccccc1,1.3262162554358,-128.28319579488,7.560412088053575,1.0029369898609481,0,1,0,0,1,0
CN(C)C(C)=NC(N(C)C)=C(C#N)N(=O)=O,1.2998785026127,26.249272029746,6.816052420395534,1.0034780997137778,0,1,0,0,1,0
CC(=NO)C(C)=NNC(=O)CNc1ccccc1,1.2856298345246,-9.8750041864884,6.353199634509958,1.00607964350861,0,1,0,0,1,0
OCCNC=C1C=C(C=CC1=O)N(=O)=O,1.4108286254362,-68.245145118602,7.989237487375927,1.0067004064701552,0,1,0,0,1,0
O=C(OC1CC2CCC(C2)C2(CCCO2)C21CCCO2)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.4547658825544,-202.26073096132,6.952268498207183,1.001470425742031,0,1,0,0,1,0
Cc1ccc(CN2CC3(C4CC(=O)CC3C(C2)(C(=O)N4)N(=O)=O)N(=O)=O)cc1C,1.447839694707,-107.42968546194,7.153135702333745,1.0027147830225212,0,1,0,0,1,0
Oc1ccc(cc1)C(=O)NN=Cc1ccc(O)c(c1)N(=O)=O,1.4778494149284,-75.57367634868,6.229409420702702,1.004891043634992,0,1,0,0,1,0
COc1ccc(cc1)N1C2C(Oc3ccc(cc3C2C1=O)N(=O)=O)c1ccccc1,1.4195750733724,-65.136733907088,7.836296837418678,1.0028386515110554,0,1,0,0,1,0
CCOC(=O)C1CC2(N(O1)c1ccccc1C2=O)c1ccccc1,1.3723346467147,-93.09213129967,8.23289727089442,1.0039006479668169,0,1,0,0,1,0
CCOC(=O)C1CC2(N(O1)c1ccccc1C2=Nc1ccccc1)c1ccccc1,1.3328800220741,-21.690587296677,7.714852195829959,1.0023571936641353,0,1,0,0,0,1
CCOC(=O)C1C(C)ON2c3ccccc3C(=O)C12c1ccccc1,1.3545517066778,-106.66338111046,8.09078055395142,1.0037345367092156,0,1,0,0,1,0
CCOC(=O)C1C(ON2c3ccccc3C(=Nc3ccccc3)C12c1ccccc1)c1ccccc1,1.33037870944,-17.618083429536,7.6588069330913155,1.0038417604275105,0,1,0,0,1,0
